"","PlantID","PlantName","OperatorName","OperatorID","State","County","NameplateCapacityMWSum","NetGenerationMWSum","CapacityFactor"
"20136",60475,"Bayshore Solar C, LLC","Sustainable Power Group, LLC","58661","CA","Los Angeles",20,54085,30.8704337899543
"20137",60476,"Westport MA 2 Community Solar","Clean Energy Collective LLC","58519","MA","Bristol",1.2,1722,16.3812785388128
"20138",60477,"Bethlehem - East","DG Bethlehem Solar, LLC","60250","NY","Albany",1.7,2016,13.5374697824335
"20139",60478,"Bethlehem - West","DG Bethlehem Solar, LLC","60250","NY","Albany",1,2016,23.013698630137
"20140",60480,"Germantown Solar, LLC","Cypress Creek Renewables","61060","NC","Forsyth",2.1,2714,14.7532072189606
"20141",60481,"Bayshore Solar A, LLC","Sustainable Power Group, LLC","58661","CA","Los Angeles",20,55219,31.5176940639269
"20142",60484,"Williamston West Farm, LLC","Williamston West Farm, LLC","60234","NC","Martin",4.9,8636,20.1192805889479
"20143",60485,"Longboat Solar, LLC","Longboat Solar, LLC","60271","CA","San Bernardino",20,60361,34.4526255707763
"20144",60486,"Greenfield Wind - MT","Greenbacker Renewable Energy Corporation","60025","MT","Teton",25,79995,36.527397260274
"20145",60487,"River Road Solar, LLC","River Road Solar, LLC","60280","NC","Hertford",5,7833,17.8835616438356
"20146",60489,"Hamilton Solar-Crosswicks","Hartz Solar Hamilton LLC","60267","NJ","Mercer",7.5,9662,14.7062404870624
"20148",60490,"Redwood 4 Solar Farm","54 KR 8me LLC","60277","CA","Kern",20,101965,58.199200913242
"20149",60492,"Rail Trail","Altus Power America Management, LLC","60281","MA","Berkshire",2,2834,16.175799086758
"20150",60493,"Rising Paper","Altus Power America Management, LLC","60281","MA","Berkshire",2.5,3278,14.9680365296804
"20151",60494,"Hampden","Altus Power America Management, LLC","60281","MA","Hampden",3.2,4870,17.373002283105
"20152",60495,"Little Bay","Altus Power America Management, LLC","60281","RI","Providence",1.3,1649,14.4801545486477
"20153",60496,"MEBA","Altus Power America Management, LLC","60281","MD","Talbot",1.5,2539,19.3226788432268
"20154",60497,"SR Skylark B","SR Skylark B, LLC","60263","CO","Weld",2,4548,25.958904109589
"20155",60498,"Shirley Water","Altus Power America Management, LLC","60281","MA","Middlesex",2,1329,7.58561643835616
"20156",60499,"Jefferson Avenue","Hartz Solar LLC","60268","NJ","Hudson",1.7,1984,13.3225893096965
"20157",60500,"Westside Avenue","Hartz Solar LLC","60268","NJ","Hudson",1,1198,13.675799086758
"20158",60501,"Hartz Way","Hartz Solar LLC","60268","NJ","Hudson",1,1257,14.3493150684932
"20159",60502,"Tyler Bluff Wind Project, LLC","Southern Power Co","17650","TX","Cooke",125.6,396150,36.0052569583806
"20160",60506,"ETT Presidio NaS Battery","Electric Transmission Texas LLC","50174","TX","Presidio",4,-1352,-3.85844748858448
"20161",60507,"Broome County","Tesla Inc.","60947","NY","Broome",4,950,2.71118721461187
"20163",60509,"Valley Center","Heelstone Energy Holdings, LLC","59462","CA","San Diego",3,5975,22.7359208523592
"20164",60511,"Clear Spring Ranch PV Project","DG Colorado Solar, LLC","60293","CO","El Paso",10,27238,31.0936073059361
"20165",60514,"Seminole","WGL Energy Systems, Inc","57081","GA","Seminole",1.6,2637,18.8142123287671
"20166",60516,"Granger","Heelstone Energy Holdings, LLC","59462","CA","San Diego",3,7748,29.482496194825
"20167",60517,"Hancock Creek Hydroelectric Project","PUD 1 of Snohomish County","17470","WA","King",6,13048,24.8249619482496
"20168",60518,"Stafford Hill Solar","Green Mountain Power Corp","7601","VT","Rutland",4,2630,7.50570776255708
"20170",60519,"Albany Solar","Enel Green Power NA, Inc.","59380","MN","Stearns",10,19212,21.9315068493151
"20171",60520,"Annandale Solar","Enel Green Power NA, Inc.","59380","MN","Wright",6,11754,22.3630136986301
"20172",60521,"Atwater Solar","Enel Green Power NA, Inc.","59380","MN","Kandiyohi",4,7768,22.1689497716895
"20173",60522,"Chisago Solar","Enel Green Power NA, Inc.","59380","MN","Chisago",6.5,11341,19.9174569722515
"20174",60523,"Dodge Center Solar","Enel Green Power NA, Inc.","59380","MN","Dodge",6.5,12502,21.9564453811029
"20175",60524,"Eastwood Solar","Enel Green Power NA, Inc.","59380","MN","Blue Earth",5.5,10460,21.7102532171025
"20176",60525,"Hastings Solar","Enel Green Power NA, Inc.","59380","MN","Dakota",4.5,8623,21.8746829020802
"20177",60526,"Lake Emily Solar","Enel Green Power NA, Inc.","59380","MN","Nicollet",4.5,8517,21.6057838660578
"20178",60527,"Lake Pulaski Solar","Enel Green Power NA, Inc.","59380","MN","Wright",7.5,13248,20.1643835616438
"20179",60528,"Lawrence Creek Solar","Enel Green Power NA, Inc.","59380","MN","Chisago",3.5,6726,21.9373776908023
"20180",60529,"Montrose Solar","Enel Green Power NA, Inc.","59380","MN","Wright",3.5,6455,21.0534898891063
"20181",60530,"Paynesville Solar","Enel Green Power NA, Inc.","59380","MN","Stearns",10,18459,21.0719178082192
"20182",60531,"Pine Island Solar","Enel Green Power NA, Inc.","59380","MN","Goodhue",4,9233,26.3498858447489
"20183",60532,"Waseca Solar","Enel Green Power NA, Inc.","59380","MN","Waseca",10,19882,22.6963470319635
"20184",60533,"West Faribault Solar","Enel Green Power NA, Inc.","59380","MN","Rice",5.5,9515,19.7488584474886
"20185",60534,"West Waconia Solar","Enel Green Power NA, Inc.","59380","MN","Carver",8.5,14918,20.0349180768198
"20186",60535,"Saluda Solar, LLC","Cypress Creek Renewables","61060","SC","Saluda",6.8,13192,22.1461187214612
"20187",60536,"UA Central Utility Plant","University Of Arkansas","60295","AR","Washington",5.6,37894,77.2464122635355
"20188",60537,"Limerick Road Solar Farm","Limerick Road Solar, LLC","60297","VT","Chittenden",2.2,3294,17.0921544209215
"20189",60538,"Langdon Solar Farm, LLC","Langdon Solar Farm, LLC","60298","NC","Johnston",5,8951,20.4360730593607
"20190",60539,"Innovative Solar 42","Innovative Solar 42, LLC","60303","NC","Bladen",71,133352,21.4406071129976
"20191",60540,"Innovative Solar 31","Innovative Solar 31, LLC","60304","NC","Bladen",35,62937,20.527397260274
"20192",60541,"Wind GEM","Wind GEM, LLC","60302","IA","Adair",1.9,5826,35.0036049026676
"20193",60542,"158th Fighter Wing Solar Farm","158th Fighter Wing","60301","VT","Chittenden",1.3,1409,12.3726729891113
"20194",60544,"Tri-County Solar Facility","Georgia Power Co","7140","GA","Putnam",1,1869,21.3356164383562
"20195",60545,"Grant Plains Wind, LLC","Southern Power Co","17650","OK","Grant",147.2,537396,41.6756625967838
"20196",60546,"KIUC Kapaia PV and BA Storage Project","Tesla Inc.","60947","HI","Kauai",28,22102,9.01092628832355
"20198",60547,"GMP Solar - Richmond","Green Mountain Power Corp","7601","VT","Chittenden",1.9,2739,16.4563806777217
"20199",60548,"NorWest Energy 2, LLC","Cypress Creek Renewables","61060","OR","Deschutes",9.9,21659,24.974632166413
"20200",60549,"ZV Solar 3, LLC","SRE Utility Solar 1, LLC","61119","NC","Robeson",5,9396,21.4520547945205
"20201",60552,"Hattiesburg Solar Farm","Hattiesburg Farm, LLC","60326","MS","Forrest",50,90294,20.6150684931507
"20202",60553,"Southerland Farm Solar","Southerland Farm Solar, LLC","60327","NC","Vance",5,7551,17.2397260273973
"20203",60554,"Hazlehurst II","SR South Loving, LLC","60330","GA","Jeff Davis",52.5,117864,25.6281800391389
"20204",60555,"Selmer I","Selmer North Solar I, LLC","60331","TN","McNairy",16,29531,21.0694920091324
"20205",60556,"Selmer II","Selmer North Solar II, LLC","60332","TN","McNairy",8,15535,22.1675228310502
"20206",60558,"Solar Blythe 2","NRG Solar Blythe II LLC","60307","CA","Riverside",20,50106,28.5993150684932
"20207",60559,"Marquette Energy Center","City of Marquette - (MI)","11701","MI","Marquette",51.3,75063,16.703383267911
"20210",60560,"Millington Solar Farm","SR Millington, LLC","60334","TN","Shelby",53,29,0.00624623072283967
"20211",60561,"Cedartown Battery Energy Storage Project","Georgia Power Co","7140","GA","Polk",1,-109,-1.24429223744292
"20212",60562,"GMP Solar - Panton","Green Mountain Power Corp","7601","VT","Addison",5.9,8440,16.3300054175373
"20214",60563,"Flywheel Energy Storage System Microgrid","Kodiak Electric Assn Inc","10433","AK","Kodiak Island",2,-342,-1.95205479452055
"20215",60564,"Westside Energy Station","Rochester Public Utilities","16181","MN","Olmsted",46.5,60228,14.7856827220504
"20220",60565,"Borrego Springs Energy Storage","SDGE Batteries","60336","CA","San Diego",1.5,-32,-0.243531202435312
"20222",60566,"Pala Energy Storage Yard","SDGE Batteries","60336","CA","San Diego",1.5,-7,-0.0532724505327245
"20224",60567,"Ortega Highway Energy Storage","SDGE Batteries","60336","CA","Orange",2,-4,-0.0228310502283105
"20226",60568,"Canyon Crest Academy","SDGE Batteries","60336","CA","San Diego",1,-23,-0.262557077625571
"20227",60569,"El Cajon Energy Storage","San Diego Gas & Electric Co","16609","CA","San Diego",7.5,-1164,-1.7716894977169
"20228",60570,"Escondido Energy Storage","San Diego Gas & Electric Co","16609","CA","San Diego",30,-5662,-2.1544901065449
"20229",60571,"North City Cogeneration Facility","City of San Diego","16764","CA","San Diego",1.6,6322,45.1055936073059
"20230",60573,"HQC Rock River Solar Power Gen Station","HQC Rock River Solar Power Generation Station LLC","60338","WI","Rock",2.1,3177,17.2700587084149
"20231",60574,"Great Western Wind Energy, LLC","EDF Renewable Asset Holdings, Inc.","57170","OK","Ellis",225,984175,49.9327752409944
"20232",60575,"Wadesboro Farm 2","Wadesboro Farm 2, LLC","60341","NC","Anson",5,9439,21.5502283105023
"20233",60576,"Wadesboro Farm 3","Wadesboro Farm 3, LLC","60342","NC","Anson",5,9435,21.541095890411
"20234",60577,"Hector Farm","Hector Farm, LLC","60343","NC","Montgomery",5,9258,21.1369863013699
"20235",60578,"Kojak Farm","Kojak Farm, LLC","60344","NC","Nash",5,8825,20.148401826484
"20236",60579,"Meriwether Farm","Meriwether Farm, LLC","60345","NC","Granville",5,9202,21.0091324200913
"20237",60580,"Soluga Farms III","Soluga Farms III, LLC","60346","NC","Cumberland",5,9425,21.5182648401826
"20238",60581,"Upton County Solar","Consolidated Edison Development Inc.","56769","TX","Upton",150,397803,30.274200913242
"20239",60582,"CoTAL Solar Farm","FL Solar 1, LLC","60348","FL","Leon",20,37533,21.4229452054795
"20240",60583,"LaFayette Solar Farm","AL Solar A, LLC","60347","AL","Chambers",79.2,160946,23.1980190028135
"20241",60584,"Oceana Solar","Virginia Electric & Power Co","19876","VA","Virginia Beach City",17.6,27425,17.7881122872561
"20242",60585,"Mount Vernon Solar","Walton Electric Member Corp","20065","GA","Walton",1,1871,21.3584474885845
"20243",60586,"Pleasant Valley Solar","Walton Electric Member Corp","20065","GA","Walton",2.5,4764,21.7534246575342
"20244",60587,"Kelly Creek Wind Project","EDF Renewable Asset Holdings, Inc.","57170","IL","Ford",184,619795,38.4526379789557
"20245",60590,"Golden Fields Solar I, LLC","Golden Fields Solar I, LLC","60352","CA","Kern",54,152651,32.2702097074243
"20246",60591,"Solar Star California, XLI, LLC","Solar Star California, XLI, LLC","60353","CA","Kern",54,156857,33.1593522746491
"20247",60592,"Rush Springs Wind","Rush Springs Wind Project","60819","OK","Stephens",249.9,972872,44.4411554576168
"20248",60593,"UI RCP Woodbridge FC","United Illuminating Co","19497","CT","New Haven",2.8,17886,72.9207436399217
"20249",60597,"Wayne Solar III LLC","Soltage LLC","60163","NC","Wayne",5,8035,18.3447488584475
"20250",60598,"Wayne Solar II LLC","Soltage LLC","60163","NC","Wayne",5,8673,19.8013698630137
"20251",60599,"Duplin Solar I LLC (160 Houston Lane)","Soltage LLC","60163","NC","Duplin",5,8056,18.3926940639269
"20252",60600,"Old Pageland Monroe Road Solar Farm","Cypress Creek Renewables","61060","NC","Union",5.3,9347,20.1322477815112
"20253",60601,"Bay Branch Solar","Sol Systems","61677","NC","Beaufort",5,5,0.0114155251141553
"20254",60602,"Wayne Solar I LLC","Soltage LLC","60163","NC","Wayne",5,8525,19.4634703196347
"20255",60603,"Jacobson 5 MW Solar","UNS Electric, Inc","19728","AZ","Mohave",4.4,7790,20.2106683271067
"20256",60604,"Wye Mills VNEM CSG","Tesla Inc.","60947","MD","Queen Annes",10,17862,20.3904109589041
"20257",60605,"CMEEC - Rogers Rd Solar","Tesla Inc.","60947","CT","New London",1.5,1662,12.648401826484
"20258",60607,"CMEEC - Polaris Park Solar","Tesla Inc.","60947","CT","New London",4.3,2161,5.7369650631836
"20260",60608,"CMEEC - Navy NE Trident","Tesla Inc.","60947","CT","New London",1,1244,14.2009132420091
"20261",60609,"CMEEC - Norwich Stott St Solar","Tesla Inc.","60947","CT","New London",4.3,4385,11.641180843156
"20263",60611,"Summit Farms Solar","Summit Farms LLC","60359","NC","Currituck",60,114754,21.8329528158295
"20264",60612,"Morin Solar 2013 LLC","Soltage LLC","60163","MA","Worcester",4,6155,17.5656392694064
"20265",60613,"Brookfield Solar 2013 LLC","Soltage LLC","60163","MA","Worcester",2,2872,16.3926940639269
"20266",60614,"WYM 1250 Palmer LLC","Soltage LLC","60163","MA","Hampden",1,1428,16.3013698630137
"20267",60615,"Southern Sky Renew Energy Berkley LLC","Soltage LLC","60163","MA","Bristol",3,4020,15.296803652968
"20268",60616,"BC Solar","BC Solar","60358","OR","Lake",8,18530,26.4412100456621
"20269",60617,"AEP Churubusco NaS","Indiana Michigan Power Co","9324","IN","Whitley",2,-28,-0.159817351598174
"20270",60618,"AEP Bluffton NaS","Ohio Power Co","14006","OH","Allen",2,-1278,-7.29452054794521
"20271",60619,"Rush Creek Wind","Public Service Co of Colorado","15466","CO","Elbert",600,194543,3.70135083713851
"20272",60620,"Ninnescah Wind Energy, LLC","Ninnescah Wind Energy LLC","60364","KS","Pratt",208.3,869466,47.6495965381858
"20273",60621,"Worcester Landfill","City of Worcester DPW","60369","MA","Worcester",6.5,8119,14.2588689848964
"20274",60622,"DG AMP Solar Bowling Green","DG AMP Solar, LLC","60370","OH","Wood",20,41927,23.9309360730594
"20275",60623,"Brantley Solar","John Laing US Solar Corp.","61694","NC","Nash",50.2,15225,3.46217868253015
"20276",60624,"Fox Creek Solar","John Laing US Solar Corp.","61694","NC","Franklin",50.2,5665,1.28822609106951
"20277",60625,"NRG Renew Canal 1 CSG LLC","NRG Renew Canal 1 LLC","60365","MA","Barnstable",1.2,1771,16.8474124809741
"20278",60629,"Perkins Solar, LLC","Cypress Creek Renewables","61060","NC","Person",2,3641,20.7819634703196
"20279",60631,"Empire Solar","Cypress Creek Renewables","61060","MN","Dakota",7,8056,13.1376386170907
"20280",60632,"Blue Lake Solar","Cypress Creek Renewables","61060","MN","Scott",3.9,4541,13.2917691136869
"20281",60633,"Gainey Solar, LLC","Cypress Creek Renewables","61060","NC","Bladen",2,3970,22.6598173515982
"20282",60634,"Auten Road Farm, LLC","Cypress Creek Renewables","61060","NC","Gaston",5,7566,17.2739726027397
"20283",60635,"Creech Solar 2, LLC","Cypress Creek Renewables","61060","NC","Wake",6.8,9195,15.4361402095085
"20284",60636,"Bunn Level Farm, LLC","Bunn Level Farm, LLC","60378","NC","Harnett",5,9503,21.6963470319635
"20285",60637,"Cork Oak Solar","Cork Oak Solar LLC","60380","NC","Halifax",20,33778,19.2796803652968
"20286",60638,"Sunflower Solar","Sunflower Solar LLC","60381","NC","Halifax",16,27554,19.6589611872146
"20287",60639,"Kingman Wind","Kingman Wind Energy, LLC","60371","KS","Pratt",214.8,861233,45.7701440439445
"20289",60640,"NRG Solar Mule, LLC","NRG Solar Mule, LLC","60363","ME","Kennebec",1.5,6274,47.7473363774734
"20290",60644,"West Brookfield Solar, LLC","Soltage LLC","60163","MA","Worcester",1.4,1865,15.2071102413568
"20291",60645,"Javelina Wind Energy II, LLC","Javelina Wind Energy II, LLC","60384","TX","Webb",200,798214,45.5601598173516
"20292",60647,"Shakopee Energy Park","Minnesota Municipal Power Agny","12667","MN","Scott",46.5,22735,5.58133254774881
"20297",60651,"North Nash Farm, LLC","North Nash Farm, LLC","60390","NC","Nash",5,9478,21.6392694063927
"20298",60652,"Dickinson Solar Array","Great River Energy","7570","MN","Wright",2.3,2705,13.4256501886043
"20299",60653,"Belchertown","Altus Power America Management, LLC","60281","MA","Hampshire",1,1386,15.8219178082192
"20300",60655,"Rock Creek Wind Project","Enel Green Power NA, Inc.","59380","MO","Atchison",300,1080673,41.121499238965
"20301",60656,"McHenry Battery Storage","EDF Renewable Asset Holdings, Inc.","57170","IL","McHenry",19.8,-2002,-1.15423642820903
"20302",60657,"Salt Fork Wind Project, LLC","Southern Power Co","17650","TX","Donley",174,750590,49.2435574450218
"20303",60658,"Moffett Solar Project","Moffett Solar 1, LLC","60392","SC","Jasper",71.4,143891,23.0054807311052
"20304",60659,"Ridgeland Solar Project","Ridgeland Solar Farm I, LLC","60393","SC","Jasper",10,20141,22.9920091324201
"20305",60660,"Willey Battery Utility","Willey Battery Utility, LLC","60394","OH","Hamilton",6,-1537,-2.92427701674277
"20306",60661,"Mira Loma Energy Storage Facility","Southern California Edison Co","17609","CA","San Bernardino",20,0,0
"20308",60662,"Archdiocese of Baltimore J","Constellation New Energy Inc.","60396","MD","Harford",2,3403,19.4235159817352
"20309",60663,"Archdiocese of Baltimore L","Constellation New Energy Inc.","60396","MD","Harford",2,3443,19.6518264840183
"20310",60664,"Baltimore City B","Constellation New Energy Inc.","60396","MD","Harford",2,3057,17.4486301369863
"20311",60665,"Baltimore City D","Constellation New Energy Inc.","60396","MD","Harford",2,3024,17.2602739726027
"20312",60666,"Baltimore City F","Constellation New Energy Inc.","60396","MD","Harford",2,3052,17.4200913242009
"20313",60667,"Baltimore City G","Constellation New Energy Inc.","60396","MD","Harford",2,3063,17.4828767123288
"20314",60668,"City of Havre De Grace C","Constellation New Energy Inc.","60396","MD","Harford",2,3289,18.7728310502283
"20315",60669,"Sod Run WTP A","Constellation New Energy Inc.","60396","MD","Harford",2,3415,19.4920091324201
"20316",60672,"Osborn Wind Energy","Osborn Wind Energy LLC","60397","MO","DeKalb",200.9,717352,40.7613229053733
"20317",60673,"Nixa Solar, LLC","Nixa Solar, LLC","60398","MO","Christian",7.9,15036,21.7270677995492
"20318",60677,"Tannery Road Landfill","Tannery Road Solar, LLC","60401","NY","Oneida",2,2294,13.0936073059361
"20319",60678,"San Joaquin Solar","GASNA 6P, LLC","60399","CA","Fresno",19.8,11317,6.52472210691389
"20320",60679,"Fort Rucker Solar Array","Alabama Power Co","195","AL","Dale",10.6,13376,14.4051003704661
"20321",60680,"ANAD Solar Array","Alabama Power Co","195","AL","Calhoun",7.4,17168,26.4840182648402
"20322",60681,"Annapolis Solar Park, LLC","Annapolis Solar Park, LLC","61827","MD","Anne Arundel",12,10186,9.68987823439878
"20323",60682,"Pearl Solar","BHE Renewables, LLC","59359","TX","Pecos",50,110398,25.2050228310502
"20324",60684,"Amphitheater High School Solar","Constellation Solar Arizona 2, LLC","60404","AZ","Pima",1,2254,25.7305936073059
"20325",60685,"Canyon Del Oro High School Solar","Constellation Solar Arizona 2, LLC","60404","AZ","Pima",1.5,2919,22.2146118721461
"20329",60686,"Pierre Solar","Pierre Solar","60408","SD","Hughes",1,1672,19.0867579908676
"20330",60687,"Cimarron Bend Wind Project I, LLC","Cimarron Bend Wind Project I, LLC","60406","KS","Clark",200,787258,44.9348173515982
"20331",60688,"Cimarron Bend Wind Project II, LLC","Cimarron Bend Wind Project II, LLC","60407","KS","Clark",200,877905,50.1087328767123
"20332",60689,"Western Plains Wind Farm","Westar Energy Inc","22500","KS","Ford",280.6,1100947,44.789337590356
"20333",60690,"Blue Summit Storage, LLC","Blue Summit Storage, LLC","60409","TX","Wilbarger",30,-3031,-1.15334855403349
"20334",60694,"WakeSun LLC","SunShare Management","60970","MN","Stearns",3,4901,18.6491628614916
"20337",60695,"BentonSun LLC","SunShare Management","60970","MN","Carver",5,8310,18.972602739726
"20342",60696,"Four Peaks Camino Real","ENERGYneering Solutions, Inc","59370","NM","Dona Ana",3.2,4955,17.6762271689498
"20344",60700,"Wind Colebrook South","Wind Colebrook South","60430","CT","Litchfield",5,12295,28.0707762557078
"20345",60701,"JED Solid Waste Mgmt Renewable Energy","APTIM Environmental & Infrastructure","61351","FL","Osceola",9.6,55713,66.2492865296803
"20351",60702,"Rincon Solar I","Rincon Solar I, LLC","60424","GA","Effingham",18.4,31869,19.7718135795116
"20352",60703,"Green City Recovery, LLC","Green City Recovery, LLC","60428","KY","Scott",1,1948,22.2374429223744
"20353",60704,"Trenton Solar Farm (MO)","MC Power Companies Inc","58822","MO","Grundy",2.8,4429,18.0569145466406
"20354",60705,"Rolla Solar Farm (MO)","MC Power Companies Inc","58822","MO","Phelps",2.8,4234,17.2619047619048
"20355",60706,"Waynesville Solar Farm (MO)","MC Power Companies Inc","58822","MO","Pulaski",2.8,4379,17.8530658838878
"20356",60707,"Marshall Solar Farm (MO)","MC Power Companies Inc","58822","MO","Saline",2.8,4259,17.3638290932811
"20357",60708,"Havre de Grace II - E at Perryman","Constellation New Energy Inc.","60396","MD","Harford",1.4,1970,16.0632746249185
"20358",60709,"IFF Hazlet","Marina Energy LLC","56997","NJ","Monmouth",3,4561,17.355403348554
"20359",60710,"Stone Hill Solar CSG","Marina Energy LLC","56997","MA","Bristol",2,3020,17.2374429223744
"20360",60711,"Chisago Community Solar","Chisago Community Solar","60434","MN","Chisago",4,6166,17.5970319634703
"20364",60712,"Ursa Community Solar","Ursa Community Solar","60435","MN","Dakota",5,8663,19.7785388127854
"20369",60713,"Sunrise Community Solar","Sunrise Community Solar","60436","MN","Chisago",5,8529,19.472602739726
"20374",60714,"Rosemount Community Solar","Rosemount Community Solar","60437","MN","Dakota",5,8768,20.0182648401826
"20379",60715,"Paynesville Community Solar","Paynesville Community Solar","60438","MN","Stearns",5,8685,19.8287671232877
"20384",60716,"Orion Community Solar","Orion Community Solar","60439","MN","Stearns",3,4627,17.6065449010654
"20387",60717,"Northfield Community Solar","Northfield Community Solar","60440","MN","Dakota",5,8313,18.9794520547945
"20392",60720,"Weld 1 Community Solar Array","Clean Focus Renewables, Inc.","60609","CO","Weld",1.5,2192,16.6818873668189
"20393",60721,"Green Cow Power","Green Cow Power LLC","60441","IN","Elkhart",3,23095,87.8805175038052
"20396",60722,"Logan 1 Community Solar Array","Clean Focus Renewables, Inc.","60609","CO","Logan",1.7,2777,18.6475960247113
"20397",60723,"Conejos 1 Community Solar Array","Clean Focus Renewables, Inc.","60609","CO","Conejos",1.5,3620,27.5494672754947
"20398",60724,"Arapahoe 3 Community Solar Array","Clean Focus Renewables, Inc.","60609","CO","Arapahoe",1.8,2767,17.5481988838153
"20399",60725,"Xcel Adams 2 Community Solar Array","Clean Focus Renewables, Inc.","60609","CO","Adams",1.5,2756,20.9741248097412
"20400",60726,"Xcel Adams 1 Community Solar Array","Clean Focus Renewables, Inc.","60609","CO","Adams",1.8,3604,22.8564180618975
"20401",60727,"East Orange Solar","Marina Energy LLC","56997","NJ","Essex",4.5,5987,15.1877219685439
"20402",60728,"Howell Solar","Marina Energy LLC","56997","NJ","Monmouth",7,11052,18.0234833659491
"20403",60729,"Raritan Solar","Marina Energy LLC","56997","NJ","Hunterdon",7.5,8633,13.1400304414003
"20404",60730,"Bridgewater Solar CSG","Marina Energy LLC","56997","MA","Plymouth",2.3,3508,17.4111574349811
"20406",60731,"Holliston Solar CSG","Marina Energy LLC","56997","MA","Middlesex",1,1525,17.4086757990868
"20407",60732,"Frankford Solar","Marina Energy LLC","56997","NJ","Sussex",8.2,10363,14.426717897316
"20408",60733,"Brickyard Solar","Marina Energy LLC","56997","NJ","Monmouth",1.5,2343,17.8310502283105
"20409",60734,"Bordentown Solar","Marina Energy LLC","56997","NJ","Burlington",6.8,10365,17.4002820306205
"20410",60735,"Longview Solar","Marina Energy LLC","56997","MD","Wicomico",13.6,22820,19.1545796400752
"20411",60736,"Wilmington Solar","Marina Energy LLC","56997","MA","Middlesex",2,2787,15.9075342465753
"20412",60737,"Church Hill","Marina Energy LLC","56997","MD","Queen Annes",6,9644,18.3485540334855
"20413",60738,"Fall River Solar CSG","GSRP","61944","MA","Bristol",2,2563,14.62899543379
"20414",60739,"DSM Solar","Marina Energy LLC","56997","NJ","Warren",4.5,5913,15
"20415",60740,"Pittsgrove Solar","Marina Energy LLC","56997","NJ","Salem",2,2863,16.3413242009132
"20416",60741,"Old Midville Solar","Citizens Enterprises Corporation","58871","GA","Jenkins",19.7,42287,24.5039751524002
"20417",60742,"Argonne National Laboratory CHP","Argonne National Laboratory","60444","IL","DuPage",6.3,7606,13.7819815902008
"20418",60743,"Rattlesnake Power, LLC","Rattlesnake Power, LLC","60443","TX","McCulloch",160,382076,27.2599885844749
"20419",60744,"SEPV Imperial Dixieland West","SEPV Imperial, LLC","60445","CA","Imperial",3,9026,34.3455098934551
"20420",60745,"SEPV Imperial Dixieland East","SEPV Imperial, LLC","60445","CA","Imperial",2,5673,32.3801369863014
"20421",60746,"Silvi Gibraltar Rock","KDC Solar GRQ LLC","60447","NJ","Somerset",2.5,3763,17.1826484018265
"20422",60747,"Seabrook Village","KDC Solar Bergen 1","60446","NJ","Monmouth",3.1,4543,16.7292679334217
"20423",60748,"Simcoe Solar","Simcoe Solar","60448","ID","Elmore",20,49203,28.083904109589
"20424",60750,"Osawatomie Power Plant South Sub","City of Osawatomie - (KS)","14203","KS","Miami",6,10,0.0190258751902588
"20427",60751,"Osawatomie Power Plant North Sub","City of Osawatomie - (KS)","14203","KS","Miami",6,0,0
"20430",60752,"Gloucester Community College Solar","Marina Energy LLC","56997","NJ","Gloucester",2.3,3700,18.3641056184237
"20431",60753,"Shirley Landfill","Altus Power America Management, LLC","60281","MA","Middlesex",1,1399,15.9703196347032
"20432",60754,"DDR Shoppers World","Altus Power America Management, LLC","60281","MA","Middlesex",1.3,1707,14.9894625922023
"20433",60755,"Spartan","Altus Power America Management, LLC","60281","NJ","Burlington",8.3,13771,18.9401441381966
"20434",60756,"Meadow Solar","Altus Power America Management, LLC","60281","MA","Suffolk",3,4139,15.7496194824962
"20435",60757,"Cedarville CSG","Altus Power America Management, LLC","60281","MA","Plymouth",2.5,3884,17.7351598173516
"20438",60759,"Freeze Solar","Marina Energy LLC","56997","NJ","Middlesex",1.5,2066,15.7229832572298
"20439",60760,"Millikan BESS","esVolta LP","61198","CA","Orange",2,-350,-1.99771689497717
"20440",60761,"Roper Farm, LLC","Roper Farm, LLC","60451","NC","Cleveland",5,9480,21.6438356164384
"20441",60762,"Pfizer Peapack Solar","KDC Solar PFI LLC","60449","NJ","Somerset",6.2,9515,17.5191486227721
"20442",60763,"Holland Solar","Marina Energy LLC","56997","NJ","Hunterdon",3,3852,14.6575342465753
"20443",60764,"Victory Solar LLC","Victory Solar LLC","60452","CO","Adams",12.8,29678,26.4679651826484
"20444",60765,"L'Oreal Franklin","GSRP","61944","NJ","Somerset",1,1764,20.1369863013699
"20445",60766,"L'Oreal Monmouth","GSRP","61944","NJ","Monmouth",2,2541,14.5034246575342
"20446",60768,"Gila River Power Block 2","Salt River Project","16572","AZ","Maricopa",619,2248005,41.4574435125147
"20449",60769,"Lower Cape May HS","GSRP","61944","NJ","Cape May",1.5,2256,17.1689497716895
"20450",60771,"Timber Creek HS","Marina Energy LLC","56997","NJ","Camden",1.3,1525,13.3912890762206
"20451",60772,"Adams Ave MS and HS","GSRP","61944","NJ","Atlantic",3.1,4789,17.6351450876418
"20453",60774,"Phantom Solar","Phantom Solar, LLC","60400","TX","Bell",15.4,23798,17.6406926406926
"20454",60775,"Deerfield CSG Solar","LSDP 11, LLC","60461","MA","Franklin",6,4737,9.01255707762557
"20455",60776,"Community Foodbank of NJ","Community Foodbank of NJ","60462","NJ","Union",1.1,683,7.08800332088003
